inflow,rep,update,partner,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
20000,11,38000,host,289668,6661,222,377,275,158,127,2,0
20000,11,38000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,39000,host,287883,6295,208,348,322,171,145,4,0
20000,11,39000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,40000,host,290236,5785,239,466,353,151,139,1,0
20000,11,40000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,41000,host,290513,6024,237,521,361,168,131,1,0
20000,11,41000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,42000,host,293206,6480,246,627,333,163,138,2,0
20000,11,42000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,43000,host,292419,6276,213,742,371,182,130,3,0
20000,11,43000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,44000,host,295285,6567,206,748,368,170,144,1,0
20000,11,44000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,45000,host,291170,6880,237,1046,353,199,148,3,0
20000,11,45000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,46000,host,290058,6422,247,1218,359,152,150,1,0
20000,11,46000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,47000,host,289100,6658,268,1252,365,192,126,3,1
20000,11,47000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,48000,host,282846,6718,275,1121,400,203,136,1,0
20000,11,48000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,49000,host,281667,6939,257,1123,392,205,154,2,0
20000,11,49000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,50000,host,279719,6312,271,1102,398,200,147,1,0
20000,11,50000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,0,host,0,0,0,0,0,0,0,0,0
20000,12,0,symbiont,0,0,0,0,0,0,0,0,0
20000,12,1000,host,347584,917,32,109,32,7,4,0,0
20000,12,1000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,2000,host,344605,806,38,82,43,9,9,0,0
20000,12,2000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,3000,host,342440,709,39,112,50,12,19,0,0
20000,12,3000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,4000,host,342942,596,30,129,61,17,13,0,0
20000,12,4000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,5000,host,343591,959,45,116,66,19,23,0,0
20000,12,5000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,6000,host,342708,1004,46,139,80,28,31,0,0
20000,12,6000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,7000,host,342045,1234,44,146,81,36,34,0,0
20000,12,7000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,8000,host,343478,1585,51,151,97,32,36,0,0
20000,12,8000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,9000,host,346620,1912,96,154,110,37,45,0,0
20000,12,9000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,10000,host,346040,2051,72,190,116,59,53,0,0
20000,12,10000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,11000,host,343802,2277,65,194,123,53,60,0,0
20000,12,11000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,12000,host,342816,1478,85,180,150,53,55,3,0
20000,12,12000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,13000,host,341229,1547,104,232,116,87,61,0,0
20000,12,13000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,14000,host,340479,1770,80,228,145,74,63,1,0
20000,12,14000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,15000,host,335669,1971,85,202,142,72,75,0,0
20000,12,15000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,16000,host,335314,2040,117,247,140,68,79,0,0
20000,12,16000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,17000,host,335685,2373,98,289,142,68,80,0,0
20000,12,17000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,18000,host,333297,2419,117,263,152,70,47,2,0
20000,12,18000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,19000,host,331183,2718,131,233,164,78,80,2,0
20000,12,19000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,20000,host,326868,2778,137,266,157,89,79,2,0
20000,12,20000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,21000,host,319825,2828,128,256,166,105,84,1,0
20000,12,21000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,22000,host,314175,2946,138,216,208,93,93,1,0
20000,12,22000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,23000,host,312793,3221,129,239,199,103,89,0,0
20000,12,23000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,24000,host,310547,3435,135,244,198,122,76,0,0
20000,12,24000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,25000,host,309771,3754,125,274,193,111,102,1,0
20000,12,25000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,26000,host,307001,3768,130,257,203,93,87,1,0
20000,12,26000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,27000,host,304380,3658,166,267,240,128,110,0,0
20000,12,27000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,28000,host,302460,3627,184,371,220,133,99,1,0
20000,12,28000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,29000,host,302837,4076,303,426,236,112,86,0,0
20000,12,29000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,30000,host,304246,4017,180,466,232,137,107,0,0
20000,12,30000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,31000,host,304263,3740,178,439,297,121,136,0,0
20000,12,31000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,32000,host,305256,3233,159,666,238,140,104,1,0
20000,12,32000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,33000,host,307462,3339,177,820,263,128,99,0,0
20000,12,33000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,34000,host,304710,3476,174,884,262,139,120,1,0
20000,12,34000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,35000,host,302039,4131,176,949,269,152,110,1,0
20000,12,35000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,36000,host,294767,4205,199,708,293,157,142,3,0
20000,12,36000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,37000,host,294713,4101,238,664,293,143,113,1,0
20000,12,37000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,38000,host,295792,4440,272,732,270,147,119,3,0
20000,12,38000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,39000,host,298825,5463,241,827,303,160,138,0,0
20000,12,39000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,40000,host,294608,6229,256,807,273,161,129,2,0
20000,12,40000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,41000,host,292273,6534,251,839,308,179,133,1,1
20000,12,41000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,42000,host,289854,6688,289,824,336,183,130,0,0
20000,12,42000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,43000,host,291003,7240,219,951,349,157,127,0,1
20000,12,43000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,44000,host,290500,8001,332,1049,355,184,154,2,0
20000,12,44000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,45000,host,289249,8144,299,1149,338,188,128,2,0
20000,12,45000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,46000,host,285568,8395,275,1327,339,204,117,6,0
20000,12,46000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,47000,host,284178,8827,301,1237,371,199,145,8,1
20000,12,47000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,48000,host,284875,9227,317,1278,370,196,145,3,0
20000,12,48000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,49000,host,281736,9174,277,1569,407,216,150,6,0
20000,12,49000,symbiont,0,0,0,0,0,0,0,0,0
20000,12,50000,host,279437,9775,293,2111,438,225,140,3,0
20000,12,50000,symbiont,0,0,0,0,0,0,0,0,0
