vert,rep,update,partner,donate_calls,donated,earned,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
0.8,15,175000,symbiont,109420,0,0,0,0,0,0,0,0,0,0,0
0.8,15,180000,host,0,0,0,20754,36115,29094,276220,365,737,46,48,0
0.8,15,180000,symbiont,41818,0,0,0,0,0,0,0,0,0,0,0
0.8,15,185000,host,0,0,0,28275,33202,47431,258615,268,121,62,40,1
0.8,15,185000,symbiont,21792,0,0,0,0,0,0,0,0,0,0,0
0.8,15,190000,host,0,0,0,32108,31353,34866,270885,297,174,53,32,1
0.8,15,190000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,15,195000,host,0,0,0,27205,28526,25126,281659,253,121,55,42,3
0.8,15,195000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,15,200000,host,0,0,0,27992,17536,25894,282419,201,108,85,26,0
0.8,15,200000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,0,host,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,5000,host,0,0,0,2.29093e+06,1197,715,599,787,185,115,0,0
0.8,16,5000,symbiont,397538,65703.6,1.08982e+06,192654,1668,450,518,504,163,165,0,0
0.8,16,10000,host,0,0,0,1.86235e+06,2323,489,552,527,211,159,0,0
0.8,16,10000,symbiont,2165163,332021,3.09806e+06,586571,4802,463,627,529,254,223,0,0
0.8,16,15000,host,0,0,0,1.76794e+06,3731,399,527,507,233,162,0,0
0.8,16,15000,symbiont,3727988,455445,3.54208e+06,674430,6095,520,667,542,254,181,0,0
0.8,16,20000,host,0,0,0,1.76886e+06,4728,394,753,526,251,198,0,0
0.8,16,20000,symbiont,4617023,437864,3.49458e+06,662805,5513,485,690,638,271,210,0,0
0.8,16,25000,host,0,0,0,1.63664e+06,5480,484,885,661,323,251,1,0
0.8,16,25000,symbiont,5434637,480453,3.1735e+06,592665,6955,590,769,727,322,231,1,0
0.8,16,30000,host,0,0,0,1.46853e+06,10044,478,886,701,340,269,2,1
0.8,16,30000,symbiont,6527702,525558,2.80978e+06,520656,8965,520,726,700,300,198,1,0
0.8,16,35000,host,0,0,0,1.3882e+06,11613,538,1038,792,447,320,1,0
0.8,16,35000,symbiont,7569487,544170,2.55356e+06,470762,7342,510,708,726,349,176,1,0
0.8,16,40000,host,0,0,0,1.3259e+06,13371,530,1083,823,405,344,2,0
0.8,16,40000,symbiont,8557583,523776,2.27207e+06,416660,4186,542,764,733,358,176,1,0
0.8,16,45000,host,0,0,0,1.27896e+06,11603,531,1845,839,443,337,0,0
0.8,16,45000,symbiont,9322189,521426,2.08054e+06,378943,4516,517,1072,637,305,152,0,0
0.8,16,50000,host,0,0,0,1.25953e+06,16178,576,2155,964,437,402,2,2
0.8,16,50000,symbiont,10268672,584713,1.94428e+06,354201,3951,487,819,688,282,148,0,0
0.8,16,55000,host,0,0,0,1.22382e+06,17801,755,2911,1157,520,452,5,0
0.8,16,55000,symbiont,10990878,607975,1.7637e+06,320336,3947,474,587,687,269,144,0,1
0.8,16,60000,host,0,0,0,1.18511e+06,15474,893,3886,1266,667,525,5,1
0.8,16,60000,symbiont,11441655,575023,1.62447e+06,290168,4190,497,680,711,319,145,0,0
0.8,16,65000,host,0,0,0,1.13502e+06,16377,1076,3993,1444,715,537,11,0
0.8,16,65000,symbiont,11951991,581636,1.54929e+06,273981,4589,490,601,725,347,166,1,1
0.8,16,70000,host,0,0,0,1.12251e+06,20517,1545,4277,1668,780,565,11,2
0.8,16,70000,symbiont,12097285,592229,1.46454e+06,258678,2694,485,629,711,349,173,2,1
0.8,16,75000,host,0,0,0,1.10815e+06,30616,1336,6392,1737,909,589,10,1
0.8,16,75000,symbiont,12466451,564305,1.3404e+06,234900,3483,439,643,684,363,130,4,0
0.8,16,80000,host,0,0,0,1.08229e+06,39476,1199,7601,1765,962,638,15,0
0.8,16,80000,symbiont,12624732,582561,1.26156e+06,217842,4501,447,705,710,327,125,3,1
0.8,16,85000,host,0,0,0,1.05484e+06,48256,1305,10196,1885,1052,571,8,3
0.8,16,85000,symbiont,13150463,571471,1.2498e+06,210829,5834,546,726,783,386,137,1,0
0.8,16,90000,host,0,0,0,1.03671e+06,55375,1391,18321,2182,1044,681,20,3
0.8,16,90000,symbiont,13688641,584299,1.2932e+06,212957,6778,629,874,824,470,189,4,0
0.8,16,95000,host,0,0,0,997347,69126,1542,16494,2329,1168,681,32,3
0.8,16,95000,symbiont,14100180,606680,1.35842e+06,219540,8232,626,1337,908,463,192,2,1
0.8,16,100000,host,0,0,0,991198,77492,1551,24535,2500,1292,727,20,6
0.8,16,100000,symbiont,14397553,614763,1.3466e+06,216649,8520,691,1196,969,509,167,2,0
0.8,16,105000,host,0,0,0,966490,72145,1642,36227,2764,1283,676,29,6
0.8,16,105000,symbiont,14595949,625807,1.38537e+06,221981,8909,748,1129,969,515,226,6,0
0.8,16,110000,host,0,0,0,955838,89064,1851,85314,3140,1400,721,18,10
0.8,16,110000,symbiont,15099445,678334,1.41909e+06,227347,7919,687,1424,998,523,223,4,1
0.8,16,115000,host,0,0,0,1.01779e+06,136979,3651,961717,6109,1366,1770,53,12
0.8,16,115000,symbiont,9323656,347432,738025,115160,5933,449,707,606,279,96,1,0
0.8,16,120000,host,0,0,0,572720,81142,1472,1.10114e+06,8145,900,549,55,3
0.8,16,120000,symbiont,5267335,42738,81510,10091,1107,110,114,130,57,10,0,0
0.8,16,125000,host,0,0,0,147143,16435,262,291591,404,255,145,14,4
0.8,16,125000,symbiont,6481945,7565,8620,483,296,20,23,32,6,0,0,0
0.8,16,130000,host,0,0,0,142793,19217,259,291597,383,233,160,13,1
0.8,16,130000,symbiont,5509619,14810,19855,2541,99,17,29,44,18,1,0,0
0.8,16,135000,host,0,0,0,126305,11750,271,294905,422,199,169,5,0
0.8,16,135000,symbiont,2641184,9505,9555,930,21,16,24,23,15,1,0,0
0.8,16,140000,host,0,0,0,100621,11295,200,291880,3786,185,139,10,0
0.8,16,140000,symbiont,933374,3210,3210,374,4,4,7,8,3,0,0,0
0.8,16,145000,host,0,0,0,132354,14434,253,273885,10434,226,169,10,1
0.8,16,145000,symbiont,316433,315,315,63,0,0,0,0,0,0,0,0
0.8,16,150000,host,0,0,0,152961,16297,277,270769,10435,234,204,12,0
0.8,16,150000,symbiont,118702,0,0,0,0,0,0,0,0,0,0,0
0.8,16,155000,host,0,0,0,165223,14671,339,286692,1743,261,196,5,2
0.8,16,155000,symbiont,52436,0,0,0,0,0,0,0,0,0,0,0
0.8,16,160000,host,0,0,0,177063,16755,322,287073,576,304,218,6,2
0.8,16,160000,symbiont,2290,0,0,0,0,0,0,0,0,0,0,0
0.8,16,165000,host,0,0,0,185780,19649,396,285271,648,299,240,18,2
0.8,16,165000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,170000,host,0,0,0,153501,17106,319,290255,515,251,219,6,3
0.8,16,170000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,175000,host,0,0,0,146460,21437,536,290469,520,273,179,15,4
0.8,16,175000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,180000,host,0,0,0,175820,23912,608,286056,566,344,194,18,2
0.8,16,180000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,185000,host,0,0,0,160885,22031,339,283546,3087,285,201,21,3
0.8,16,185000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,190000,host,0,0,0,144568,13305,215,285525,3682,220,256,12,1
0.8,16,190000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,195000,host,0,0,0,135331,9891,267,287437,3635,228,182,9,5
0.8,16,195000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,16,200000,host,0,0,0,165647,11198,315,284449,2975,268,225,6,1
0.8,16,200000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,0,host,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,5000,host,0,0,0,2.26398e+06,1463,654,648,671,193,123,0,0
0.8,17,5000,symbiont,347434,61800,1.08228e+06,192602,1172,472,527,459,168,148,0,0
0.8,17,10000,host,0,0,0,1.87816e+06,4108,471,592,539,241,165,0,0
0.8,17,10000,symbiont,2067271,301018,2.97969e+06,563991,3841,470,676,539,221,213,1,0
0.8,17,15000,host,0,0,0,1.79341e+06,6019,420,592,502,234,163,0,0
0.8,17,15000,symbiont,3398703,394131,3.39542e+06,645670,4216,440,659,634,280,183,0,0
0.8,17,20000,host,0,0,0,1.77121e+06,10624,441,1273,570,244,182,0,0
0.8,17,20000,symbiont,4541495,443745,3.43525e+06,653250,3965,496,687,622,247,205,0,0
0.8,17,25000,host,0,0,0,1.66906e+06,8608,446,1005,621,337,280,1,0
0.8,17,25000,symbiont,5378469,494172,3.16364e+06,592728,6263,488,805,726,306,213,2,0
0.8,17,30000,host,0,0,0,1.52423e+06,9761,468,957,682,340,323,0,0
0.8,17,30000,symbiont,5976558,484549,2.75632e+06,515728,5713,468,704,659,259,176,4,0
0.8,17,35000,host,0,0,0,1.41496e+06,9972,507,1610,710,385,324,1,0
0.8,17,35000,symbiont,6883462,435649,2.47239e+06,460790,4976,391,664,642,283,169,2,0
0.8,17,40000,host,0,0,0,1.34218e+06,11874,1422,1275,816,451,352,1,1
0.8,17,40000,symbiont,7511127,447664,2.2469e+06,416092,4664,464,626,672,276,148,0,0
0.8,17,45000,host,0,0,0,1.27502e+06,20303,4012,1347,877,478,406,11,7
0.8,17,45000,symbiont,7904097,524443,2.14697e+06,393468,4254,494,675,716,343,166,2,0
0.8,17,50000,host,0,0,0,1.2297e+06,27667,5413,1866,1076,520,430,13,5
0.8,17,50000,symbiont,8516565,604908,2.02256e+06,367009,4664,525,766,755,320,164,2,0
0.8,17,55000,host,0,0,0,1.18886e+06,30955,3418,1765,1071,614,469,13,0
0.8,17,55000,symbiont,9821163,605268,1.91814e+06,342561,4554,566,748,891,406,163,1,0
0.8,17,60000,host,0,0,0,1.16207e+06,30272,2994,1726,1282,613,472,13,1
0.8,17,60000,symbiont,10713744,617147,1.83886e+06,323614,7525,616,817,871,368,166,1,0
0.8,17,65000,host,0,0,0,1.10466e+06,31181,3040,1847,1266,733,526,5,0
0.8,17,65000,symbiont,11407020,626636,1.78409e+06,309491,8823,656,917,840,410,183,2,0
0.8,17,70000,host,0,0,0,1.09227e+06,33239,3669,1938,1379,767,489,10,2
0.8,17,70000,symbiont,12088610,657145,1.73954e+06,299839,10268,617,798,890,429,162,2,2
0.8,17,75000,host,0,0,0,1.07272e+06,33758,4093,1618,1428,842,514,10,4
0.8,17,75000,symbiont,12901034,718052,1.66829e+06,283847,12475,600,757,900,401,174,3,0
0.8,17,80000,host,0,0,0,1.06316e+06,41392,5100,2089,1659,873,564,16,3
0.8,17,80000,symbiont,13105243,789024,1.68104e+06,282309,12780,700,856,941,499,171,5,0
0.8,17,85000,host,0,0,0,1.05876e+06,49693,5066,3894,1708,969,656,20,5
0.8,17,85000,symbiont,13578017,849017,1.66739e+06,276060,13818,643,979,1003,543,179,5,0
0.8,17,90000,host,0,0,0,1.0198e+06,53205,6042,7090,1782,1002,639,15,2
0.8,17,90000,symbiont,14289234,841131,1.66612e+06,273152,16855,646,870,992,591,174,6,0
0.8,17,95000,host,0,0,0,958485,119876,26167,267661,2456,1072,764,45,7
0.8,17,95000,symbiont,14041946,739898,1.502e+06,244036,14869,610,945,899,529,184,8,1
0.8,17,100000,host,0,0,0,251675,344250,353995,1.01426e+06,2545,563,327,189,8
0.8,17,100000,symbiont,2228436,78611,186620,29319,2853,81,125,123,58,19,0,0
0.8,17,105000,host,0,0,0,34687,68427,68499,231942,369,113,34,38,2
0.8,17,105000,symbiont,307035,245,2135,387,0,2,1,1,0,0,0,0
0.8,17,110000,host,0,0,0,26756,64708,93997,208249,243,116,24,29,1
0.8,17,110000,symbiont,92450,0,0,0,0,0,0,0,0,0,0,0
0.8,17,115000,host,0,0,0,22470,54013,147913,156455,249,87,26,28,0
0.8,17,115000,symbiont,23208,0,85,0,1,0,0,1,0,0,0,0
0.8,17,120000,host,0,0,0,28508,59775,216431,86107,287,134,33,45,3
0.8,17,120000,symbiont,16024,40,260,0,4,1,3,1,0,0,0,0
0.8,17,125000,host,0,0,0,31034,70635,257830,43073,262,130,35,42,2
0.8,17,125000,symbiont,25261,0,0,0,0,0,0,0,0,0,0,0
0.8,17,130000,host,0,0,0,31145,68496,274634,26372,328,130,37,49,4
0.8,17,130000,symbiont,5780,0,0,0,0,0,0,0,0,0,0,0
0.8,17,135000,host,0,0,0,40172,80509,250608,47269,378,167,44,49,1
0.8,17,135000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,140000,host,0,0,0,39177,93482,238294,57903,424,175,41,57,10
0.8,17,140000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,145000,host,0,0,0,36606,82722,192804,104980,410,270,29,52,9
0.8,17,145000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,150000,host,0,0,0,40287,98550,198134,97305,463,215,22,60,3
0.8,17,150000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,155000,host,0,0,0,46025,83624,185715,110956,431,234,46,49,5
0.8,17,155000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,160000,host,0,0,0,37437,71393,195593,95506,4623,171,37,42,2
0.8,17,160000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,165000,host,0,0,0,26726,49865,182842,75634,23099,106,28,29,6
0.8,17,165000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,170000,host,0,0,0,18775,55618,176374,82467,23073,98,15,37,3
0.8,17,170000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,175000,host,0,0,0,19526,68081,147497,145593,4949,139,23,56,10
0.8,17,175000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,180000,host,0,0,0,24483,65556,125079,177339,240,157,26,35,3
0.8,17,180000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,185000,host,0,0,0,50116,72052,139325,158410,356,212,65,45,4
0.8,17,185000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,190000,host,0,0,0,69554,51205,105796,191922,417,193,116,28,1
0.8,17,190000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,195000,host,0,0,0,82483,35427,113227,184936,330,204,141,17,3
0.8,17,195000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,17,200000,host,0,0,0,89524,36381,114524,181431,858,233,159,23,1
0.8,17,200000,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,18,0,host,0,0,0,0,0,0,0,0,0,0,0,0
0.8,18,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,18,5000,host,0,0,0,2.27435e+06,684,630,653,695,149,129,0,0
0.8,18,5000,symbiont,331380,45097,1.05577e+06,187103,886,508,536,483,155,146,0,0
0.8,18,10000,host,0,0,0,1.90559e+06,1626,503,561,540,237,171,0,0
0.8,18,10000,symbiont,2138774,300739,2.86209e+06,540982,2835,478,621,590,219,218,0,0
0.8,18,15000,host,0,0,0,1.82051e+06,4012,412,625,539,248,148,0,0
0.8,18,15000,symbiont,3511835,446846,3.26098e+06,618951,6087,409,715,553,242,175,1,0
0.8,18,20000,host,0,0,0,1.79227e+06,6754,485,801,593,290,232,0,0
0.8,18,20000,symbiont,4486395,494552,3.2295e+06,606057,7338,510,801,676,278,212,0,0
0.8,18,25000,host,0,0,0,1.59133e+06,9592,464,856,699,340,235,2,0
0.8,18,25000,symbiont,5631077,548316,3.08999e+06,572597,8073,504,1164,690,337,234,2,0
0.8,18,30000,host,0,0,0,1.45597e+06,9931,449,965,694,334,257,3,0
0.8,18,30000,symbiont,6139773,628252,2.83472e+06,525771,7917,474,1059,656,280,186,2,0
0.8,18,35000,host,0,0,0,1.37661e+06,9377,499,1038,729,385,330,1,0
0.8,18,35000,symbiont,7035656,675811,2.59654e+06,484661,6142,437,652,631,302,150,2,0
0.8,18,40000,host,0,0,0,1.30085e+06,11694,505,1041,819,401,350,1,0
0.8,18,40000,symbiont,8337014,662081,2.33902e+06,430163,6224,476,693,734,295,173,0,1
0.8,18,45000,host,0,0,0,1.24397e+06,14539,553,1103,1011,456,395,3,0
0.8,18,45000,symbiont,9313362,628920,2.01538e+06,366038,5623,501,706,739,315,153,0,0
0.8,18,50000,host,0,0,0,1.20414e+06,16231,593,1211,994,513,439,1,0
0.8,18,50000,symbiont,10123159,571869,1.7504e+06,313279,7344,473,669,708,320,117,2,1
0.8,18,55000,host,0,0,0,1.18257e+06,15544,695,1299,1012,518,449,4,0
0.8,18,55000,symbiont,10813397,539891,1.56898e+06,276945,8707,429,599,657,312,134,4,0
0.8,18,60000,host,0,0,0,1.17668e+06,18884,750,1380,1111,603,460,5,0
0.8,18,60000,symbiont,11227639,508304,1.4078e+06,243560,8439,913,546,616,278,106,6,0
0.8,18,65000,host,0,0,0,1.16352e+06,22266,888,2070,1296,688,517,4,1
0.8,18,65000,symbiont,11774856,523858,1.40211e+06,236440,10566,1237,568,687,283,104,4,0
0.8,18,70000,host,0,0,0,1.12953e+06,21850,977,2841,1361,830,549,13,3
0.8,18,70000,symbiont,12081072,574808,1.48884e+06,248521,12382,1267,601,772,310,137,5,1
0.8,18,75000,host,0,0,0,1.09477e+06,22993,1262,3375,1587,896,563,6,1
0.8,18,75000,symbiont,13164978,564477,1.50683e+06,245124,15946,1396,685,755,403,153,3,2
0.8,18,80000,host,0,0,0,1.07132e+06,21943,1114,19036,1630,916,635,10,2
0.8,18,80000,symbiont,13938022,549471,1.46298e+06,238100,14351,995,727,837,397,203,2,1
0.8,18,85000,host,0,0,0,1.06289e+06,55452,1657,142150,2060,1036,687,18,3
0.8,18,85000,symbiont,14959700,557736,1.42831e+06,233758,13232,825,787,895,442,133,4,0
0.8,18,90000,host,0,0,0,964618,117265,3606,417614,3606,1092,654,38,12
0.8,18,90000,symbiont,16093662,516736,1.14901e+06,176276,11662,1531,808,814,407,109,4,0
0.8,18,95000,host,0,0,0,929610,154016,6059,568301,3601,1292,604,35,4
0.8,18,95000,symbiont,15052136,430019,768455,107795,9952,1517,620,658,324,97,1,0
0.8,18,100000,host,0,0,0,884076,156066,3988,589770,4477,1373,544,37,11
0.8,18,100000,symbiont,14207567,258215,451590,61262,6448,564,418,527,261,65,2,0
0.8,18,105000,host,0,0,0,382222,71009,1355,247669,1370,530,262,19,5
0.8,18,105000,symbiont,11360693,58835,130630,15385,3491,358,103,110,85,15,1,0
0.8,18,110000,host,0,0,0,380810,72723,909,248256,1418,608,348,12,12
0.8,18,110000,symbiont,8990660,48468,95640,9892,3021,326,87,90,74,8,3,0
0.8,18,115000,host,0,0,0,395504,75659,1052,247021,1509,605,253,21,9
0.8,18,115000,symbiont,5947210,29381,62655,6216,1956,74,64,102,85,7,3,0
0.8,18,120000,host,0,0,0,372476,77162,836,250039,1607,614,231,31,7
0.8,18,120000,symbiont,4345843,24183,51905,6346,857,50,78,75,51,3,3,0
0.8,18,125000,host,0,0,0,382427,93658,986,245433,1923,674,247,36,4
0.8,18,125000,symbiont,5215382,45551,65215,8595,165,94,84,93,63,12,0,0
0.8,18,130000,host,0,0,0,408625,92141,1116,240565,2431,980,235,41,9
0.8,18,130000,symbiont,5547450,35621,65615,8069,1317,72,62,82,70,8,0,0
0.8,18,135000,host,0,0,0,416099,80416,1088,240220,3215,893,263,31,9
0.8,18,135000,symbiont,4177989,28835,43230,6283,253,49,33,54,31,2,1,0
0.8,18,140000,host,0,0,0,394472,66242,994,228873,3582,617,4356,12,11
0.8,18,140000,symbiont,3049841,10026.8,26105,3126,19,33,40,57,27,6,0,0
0.8,18,145000,host,0,0,0,322458,48742,1402,187413,1280,497,18810,15,8
0.8,18,145000,symbiont,2158976,7510,22185,3314,34,19,7,39,16,1,0,0
0.8,18,150000,host,0,0,0,329748,55715,2150,182450,1417,439,19434,25,14
0.8,18,150000,symbiont,2194250,4670,19550,3009,84,15,11,20,13,3,0,0
0.8,18,155000,host,0,0,0,282664,51685,1354,178120,1428,430,22528,19,8
0.8,18,155000,symbiont,2165404,17038,35995,4978,901,22,30,33,14,4,1,0
0.8,18,160000,host,0,0,0,354874,62398,1102,185153,1596,757,17659,20,6
0.8,18,160000,symbiont,1852037,30825,49540,7368,622,30,31,36,33,11,0,0
0.8,18,165000,host,0,0,0,317722,54258,803,175459,2578,1500,20946,14,13
0.8,18,165000,symbiont,1207443,23890,37420,5443,581,22,22,30,27,7,0,0
0.8,18,170000,host,0,0,0,298495,52685,821,176788,2371,1838,21213,16,3
0.8,18,170000,symbiont,722136,15810,33605,5669,145,17,14,19,11,6,0,0
0.8,18,175000,host,0,0,0,283046,53513,948,183722,1250,3187,19860,14,8
0.8,18,175000,symbiont,591649,13217,30015,4811,25,16,21,23,12,10,0,0
0.8,18,180000,host,0,0,0,290843,57238,2087,184705,1331,602,19998,29,8
0.8,18,180000,symbiont,856162,16795,47530,6838,488,43,35,47,25,13,0,0
0.8,18,185000,host,0,0,0,272943,56877,2754,179095,1278,546,21766,32,16
0.8,18,185000,symbiont,992912,29608,61125,8899,914,54,33,51,29,14,0,0
0.8,18,190000,host,0,0,0,262692,58690,752,181619,1360,510,21984,31,15
0.8,18,190000,symbiont,1013794,37227,59485,9467,286,31,33,48,28,13,0,0
0.8,18,195000,host,0,0,0,229489,53421,826,186353,1246,553,22121,36,10
0.8,18,195000,symbiont,712906,17705,24790,3915,259,16,14,10,16,4,0,0
0.8,18,200000,host,0,0,0,254059,50900,1552,208284,1528,502,15719,57,8
0.8,18,200000,symbiont,331268,6828,9485,1469,60,9,9,10,2,1,0,0
0.8,19,0,host,0,0,0,0,0,0,0,0,0,0,0,0
0.8,19,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0
0.8,19,5000,host,0,0,0,2.24604e+06,858,716,597,671,179,117,0,0
0.8,19,5000,symbiont,392419,81191,1.20704e+06,215837,1221,486,537,498,168,176,0,0
0.8,19,10000,host,0,0,0,1.86059e+06,3160,464,572,549,222,157,0,0
0.8,19,10000,symbiont,2225620,314914,3.0787e+06,571590,5246,446,1734,631,258,233,0,0
0.8,19,15000,host,0,0,0,1.79484e+06,5154,372,595,496,233,181,1,0
0.8,19,15000,symbiont,3653055,446941,3.39088e+06,635532,7969,482,1226,648,264,204,1,0
0.8,19,20000,host,0,0,0,1.77486e+06,6630,428,723,591,268,216,0,0
0.8,19,20000,symbiont,4654318,465609,3.4128e+06,633273,10721,508,1504,677,256,235,3,0
0.8,19,25000,host,0,0,0,1.64808e+06,6605,482,920,643,334,281,3,0
0.8,19,25000,symbiont,5654710,500704,3.20584e+06,589240,11113,539,1521,763,338,209,1,0
0.8,19,30000,host,0,0,0,1.48535e+06,6497,506,931,650,342,331,1,0
0.8,19,30000,symbiont,6251466,507680,2.81066e+06,515544,7805,488,1452,732,290,214,2,0
0.8,19,35000,host,0,0,0,1.37144e+06,8032,498,940,750,378,338,1,0
0.8,19,35000,symbiont,7380266,520279,2.49407e+06,458324,6818,472,1113,654,306,170,4,1
0.8,19,40000,host,0,0,0,1.31024e+06,12395,540,1028,777,409,357,2,0
0.8,19,40000,symbiont,8106756,489649,2.17476e+06,398454,6914,459,807,661,287,132,2,0
0.8,19,45000,host,0,0,0,1.24607e+06,15394,603,1150,859,417,391,7,0
0.8,19,45000,symbiont,9105689,521901,1.99095e+06,360983,6191,499,836,693,300,138,1,0
0.8,19,50000,host,0,0,0,1.21972e+06,12651,627,1248,1004,477,394,1,0
0.8,19,50000,symbiont,9984505,539732,1.83365e+06,328749,6357,469,700,743,307,167,2,1
0.8,19,55000,host,0,0,0,1.21522e+06,12484,691,1322,1025,552,434,1,0
0.8,19,55000,symbiont,10342725,538320,1.65754e+06,293508,6023,469,724,770,334,149,0,0
0.8,19,60000,host,0,0,0,1.1977e+06,15168,806,1481,1153,639,493,2,2
0.8,19,60000,symbiont,10524321,543117,1.55454e+06,268807,8844,485,720,850,342,141,1,0
0.8,19,65000,host,0,0,0,1.15832e+06,18336,812,2427,1300,667,469,3,4
0.8,19,65000,symbiont,10977315,562675,1.52236e+06,261710,9817,519,773,802,329,140,1,0
0.8,19,70000,host,0,0,0,1.15617e+06,22335,919,3219,1376,746,545,8,2
0.8,19,70000,symbiont,11668133,617314,1.57594e+06,268161,10570,556,805,873,373,168,6,1
0.8,19,75000,host,0,0,0,1.13245e+06,26261,953,3108,1517,806,557,4,2
0.8,19,75000,symbiont,12420880,636816,1.56124e+06,263144,11840,572,814,876,404,175,3,0
0.8,19,80000,host,0,0,0,1.10891e+06,36128,1244,4752,1609,890,565,5,2
0.8,19,80000,symbiont,12867042,658252,1.58338e+06,265050,13009,623,906,839,434,185,1,1
0.8,19,85000,host,0,0,0,1.04936e+06,48777,1387,6026,1787,878,605,17,2
0.8,19,85000,symbiont,13817213,724042,1.58541e+06,263847,14011,585,894,952,418,169,2,0
0.8,19,90000,host,0,0,0,880390,139165,9773,311313,2124,972,585,56,4
0.8,19,90000,symbiont,13712404,638968,1.3533e+06,224619,10304,524,753,814,443,167,2,0
0.8,19,95000,host,0,0,0,319705,487877,214441,1.05311e+06,4596,829,252,249,6
0.8,19,95000,symbiont,4897717,127139,259440,42033,2398,120,167,178,77,34,0,0
0.8,19,100000,host,0,0,0,53397,108449,47974,239930,2353,199,47,65,0
0.8,19,100000,symbiont,6383150,13710,29680,3378,1878,12,17,14,14,0,1,0
0.8,19,105000,host,0,0,0,66609,85886,29996,262746,527,201,104,33,5
0.8,19,105000,symbiont,5212675,13000,22135,2148,1457,12,14,17,16,1,2,0
0.8,19,110000,host,0,0,0,82197,71533,26787,265319,766,211,142,43,3
0.8,19,110000,symbiont,6116495,12215,17510,1501,1336,12,14,18,9,1,0,0
0.8,19,115000,host,0,0,0,114671,69425,25613,262679,542,283,135,39,1
0.8,19,115000,symbiont,7703926,21525,29430,3500,651,33,32,51,23,0,1,0
0.8,19,120000,host,0,0,0,135119,72214,72781,212580,623,324,164,33,6
0.8,19,120000,symbiont,7559827,10510,19920,1045,1006,32,34,46,33,4,1,0
0.8,19,125000,host,0,0,0,145522,70826,59084,224823,698,335,224,49,1
0.8,19,125000,symbiont,7246109,9225,13135,792,630,14,22,32,16,5,0,0
0.8,19,130000,host,0,0,0,150823,50105,31439,254936,619,341,204,36,1
0.8,19,130000,symbiont,4826083,2200,3375,192,9,4,8,13,9,1,0,0
0.8,19,135000,host,0,0,0,149003,46288,36874,250607,630,241,175,24,1
0.8,19,135000,symbiont,3014141,1380,1625,38,7,10,3,5,6,0,0,0
0.8,19,140000,host,0,0,0,173801,62379,40334,241158,721,343,233,45,0
